Date,Price Earnings Ratio (P/E)
26/04/1999,30.263
23/04/1999,30.2105
22/04/1999,30.2626
21/04/1999,29.7628
20/04/1999,29.2379
19/04/1999,28.9074
16/04/1999,29.5806
15/04/1999,29.6671
14/04/1999,29.7847
13/04/1999,30.2611
12/04/1999,30.4598
09/04/1999,30.2359
08/04/1999,30.1379
07/04/1999,29.7928
06/04/1999,29.5907
05/04/1999,29.6632
02/04/1999,29.05
01/04/1999,29.0725
31/03/1999,28.8589
30/03/1999,29.0358
29/03/1999,29.2779
26/03/1999,28.7669
25/03/1999,29.0331
24/03/1999,28.5101
23/03/1999,28.3705
22/03/1999,29.1813
19/03/1999,29.2523
18/03/1999,29.8559
17/03/1999,29.4414
16/03/1999,29.6186
15/03/1999,29.7969
12/03/1999,29.5315
11/03/1999,29.6655
10/03/1999,29.5772
09/03/1999,29.6698
08/03/1999,29.7622
05/03/1999,29.6459
04/03/1999,28.9656
03/03/1999,28.6078
02/03/1999,28.5556
01/03/1999,28.8078
26/02/1999,28.8136
25/02/1999,29.038
24/02/1999,29.2437
23/02/1999,28.7547
22/02/1999,28.7754
19/02/1999,28.0307
18/02/1999,27.9868
17/02/1999,27.6871
16/02/1999,28.0907
15/02/1999,27.8296
12/02/1999,27.8296
11/02/1999,28.3705
10/02/1999,27.6807
09/02/1999,27.5131
08/02/1999,28.1382
05/02/1999,28.0393
04/02/1999,28.2457
03/02/1999,28.7792
02/02/1999,28.5511
01/02/1999,28.8002
29/01/1999,28.9505
28/01/1999,28.6205
27/01/1999,28.1307
26/01/1999,28.3375
25/01/1999,27.9227
22/01/1999,27.7238
21/01/1999,27.9567
20/01/1999,28.4424
19/01/1999,28.3389
18/01/1999,28.1411
15/01/1999,28.1614
14/01/1999,27.4603
13/01/1999,27.9634
12/01/1999,28.0792
11/01/1999,28.6312
08/01/1999,28.8852
07/01/1999,28.7635
06/01/1999,28.8227
05/01/1999,28.1983
04/01/1999,27.8205
01/01/1999,27.8461
31/12/1998,27.7868
30/12/1998,27.8479
29/12/1998,28.0712
28/12/1998,27.7012
25/12/1998,27.7209
24/12/1998,27.7208
23/12/1998,27.7711
22/12/1998,27.2104
21/12/1998,27.1044
18/12/1998,26.7726
17/12/1998,26.5934
16/12/1998,26.1835
15/12/1998,26.2183
14/12/1998,25.7477
11/12/1998,26.3323
10/12/1998,26.3031
09/12/1998,26.6952
08/12/1998,26.6478
07/12/1998,26.8235
04/12/1998,26.576
03/12/1998,25.9755
02/12/1998,26.4545
01/12/1998,26.5455
30/11/1998,26.2908
27/11/1998,26.9458
26/11/1998,26.8221
25/11/1998,26.8221
24/11/1998,26.741
23/11/1998,26.8611
20/11/1998,26.301
19/11/1998,26.0535
18/11/1998,25.7424
17/11/1998,25.6358
16/11/1998,25.5824
13/11/1998,25.296
12/11/1998,24.7721
11/11/1998,24.8448
10/11/1998,25.0063
09/11/1998,25.0493
06/11/1998,25.2889
05/11/1998,25.1302
04/11/1998,24.7938
03/11/1998,24.6203
02/11/1998,24.6371
30/10/1998,24.3558
29/10/1998,24.0734
28/10/1998,23.6782
27/10/1998,23.6156
26/10/1998,23.7704
23/10/1998,23.7338
22/10/1998,23.9069
21/10/1998,23.7172
20/10/1998,23.5843
19/10/1998,23.5502
16/10/1998,23.4179
15/10/1998,23.2199
14/10/1998,22.2839
13/10/1998,22.0462
12/10/1998,22.1106
09/10/1998,21.8155
08/10/1998,21.2637
07/10/1998,21.5128
06/10/1998,21.8211
05/10/1998,21.9091
02/10/1998,22.2225
01/10/1998,21.8632
30/09/1998,22.5702
29/09/1998,23.2806
28/09/1998,23.2732
25/09/1998,23.197
24/09/1998,23.1773
23/09/1998,23.5843
22/09/1998,22.7783
21/09/1998,22.6489
18/09/1998,22.5644
17/09/1998,22.538
16/09/1998,23.1267
15/09/1998,22.9541
14/09/1998,22.7918
11/09/1998,22.3663
10/09/1998,21.7459
09/09/1998,22.3234
08/09/1998,22.724
07/09/1998,21.6364
04/09/1998,21.6364
03/09/1998,21.8252
02/09/1998,22.0077
01/09/1998,22.091
31/08/1998,21.2749
28/08/1998,22.8274
27/08/1998,23.1831
26/08/1998,24.1134
25/08/1998,24.3068
24/08/1998,24.2021
21/08/1998,24.0486
20/08/1998,24.3062
19/08/1998,24.437
18/08/1998,24.5098
17/08/1998,24.2337
14/08/1998,23.7545
13/08/1998,24.5081
12/08/1998,15.8655
11/08/1998,15.6425
10/08/1998,15.8497
07/08/1998,15.9421
06/08/1998,15.9443
05/08/1998,15.8243
04/08/1998,15.6881
03/08/1998,16.2781
31/07/1998,16.3985
30/07/1998,16.7245
29/07/1998,16.4652
28/07/1998,16.5344
27/07/1998,16.7836
24/07/1998,16.6889
23/07/1998,16.6736
22/07/1998,17.0295
21/07/1998,17.043
20/07/1998,17.3168
17/07/1998,17.3556
16/07/1998,17.3151
15/07/1998,17.1807
14/07/1998,17.2212
13/07/1998,17.04
10/07/1998,17.0274
09/07/1998,16.943
08/07/1998,17.0574
07/07/1998,16.886
06/07/1998,16.9251
03/07/1998,16.7633
02/07/1998,16.7633
01/07/1998,16.7946
30/06/1998,16.5199
29/06/1998,16.5876
26/06/1998,16.4888
25/06/1998,16.4316
24/06/1998,16.4843
23/06/1998,16.2894
22/06/1998,16.0492
19/06/1998,16.012
18/06/1998,16.0952
17/06/1998,16.106
16/06/1998,15.8222
15/06/1998,15.6752
12/06/1998,15.9919
11/06/1998,15.9181
10/06/1998,16.1635
09/06/1998,16.2521
08/06/1998,16.2057
05/06/1998,16.181
04/06/1998,15.896
03/06/1998,15.7213
02/06/1998,15.8736
01/06/1998,15.8411
29/05/1998,15.8407
28/05/1998,15.9395
27/05/1998,15.8615
26/05/1998,15.8825
25/05/1998,16.1213
22/05/1998,16.1213
21/05/1998,16.1572
20/05/1998,16.2213
19/05/1998,16.0814
18/05/1998,16.0125
15/05/1998,16.0362
14/05/1998,20.8385
13/05/1998,20.8663
12/05/1998,20.8091
11/05/1998,20.6384
08/05/1998,20.6664
07/05/1998,20.4239
06/05/1998,20.6063
05/05/1998,20.8036
04/05/1998,20.9262
01/05/1998,20.9062
30/04/1998,20.7356
29/04/1998,20.4022
28/04/1998,20.2282
27/04/1998,20.2522
24/04/1998,20.651
23/04/1998,20.8709
22/04/1998,21.0774
21/04/1998,21.0104
20/04/1998,20.9544
17/04/1998,20.9368
16/04/1998,20.6674
15/04/1998,20.8779
14/04/1998,20.8364
13/04/1998,20.7292
10/04/1998,20.7332
09/04/1998,20.7333
08/04/1998,20.5584
07/04/1998,20.7057
06/04/1998,20.9655
03/04/1998,20.9901
02/04/1998,20.9457
01/04/1998,20.7241
31/03/1998,20.604
30/03/1998,20.3637
27/03/1998,20.7309
26/03/1998,24.1702
25/03/1998,24.1987
24/03/1998,24.3164
23/03/1998,24.0735
20/03/1998,24.2573
19/03/1998,24.3235
18/03/1998,24.2233
17/03/1998,24.5268
16/03/1998,24.4736
13/03/1998,24.2825
12/03/1998,24.3778
11/03/1998,11.6888
10/03/1998,11.6427
09/03/1998,11.5101
06/03/1998,11.5474
05/03/1998,11.3217
04/03/1998,11.4587
03/03/1998,11.51
02/03/1998,11.4627
27/02/1998,11.4807
26/02/1998,11.4733
25/02/1998,11.4102
24/02/1998,11.2752
23/02/1998,11.3581
20/02/1998,11.3151
19/02/1998,11.2502
18/02/1998,11.2918
17/02/1998,11.1898
16/02/1998,11.1606
13/02/1998,11.1606
12/02/1998,11.2014
11/02/1998,11.1562
10/02/1998,11.1452
09/02/1998,11.0548
06/02/1998,11.0736
05/02/1998,10.976
04/02/1998,11.0124
03/02/1998,11.0025
02/02/1998,10.9508
30/01/1998,10.7212
29/01/1998,10.7782
28/01/1998,10.6843
27/01/1998,10.5849
26/01/1998,10.4471
23/01/1998,10.4541
22/01/1998,10.5143
21/01/1998,10.5991
20/01/1998,10.6847
19/01/1998,10.4981
16/01/1998,10.4981
15/01/1998,10.3804
14/01/1998,10.4592
13/01/1998,10.3956
12/01/1998,10.2547
09/01/1998,10.1289
08/01/1998,10.4385
07/01/1998,10.5253
06/01/1998,10.5535
05/01/1998,10.6681
02/01/1998,10.646
01/01/1998,10.5957
31/12/1997,10.5949
30/12/1997,10.5993
29/12/1997,10.4084
26/12/1997,10.219
25/12/1997,10.178
24/12/1997,10.178
23/12/1997,10.2557
22/12/1997,10.4149
19/12/1997,10.3333
18/12/1997,10.428
17/12/1997,10.5398
16/12/1997,10.5646
15/12/1997,10.5141
12/12/1997,10.404
11/12/1997,10.4136
10/12/1997,10.5677
09/12/1997,10.6327
08/12/1997,10.7059
05/12/1997,10.72
04/12/1997,10.5864
03/12/1997,10.6263
02/12/1997,10.571
01/12/1997,10.6056
28/11/1997,10.3948
27/11/1997,10.3539
26/11/1997,10.3539
25/11/1997,10.345
24/11/1997,10.2969
21/11/1997,10.4754
20/11/1997,10.4305
19/11/1997,10.274
18/11/1997,10.2048
17/11/1997,10.2922
14/11/1997,10.0932
13/11/1997,11.7267
12/11/1997,11.5898
11/11/1997,11.8178
10/11/1997,11.7839
07/11/1997,11.8655
06/11/1997,12.006
05/11/1997,12.064
04/11/1997,12.0384
03/11/1997,12.0157
31/10/1997,11.7039
30/10/1997,11.5639
29/10/1997,11.762
28/10/1997,11.7964
27/10/1997,11.2223
24/10/1997,12.0496
23/10/1997,12.1638
22/10/1997,12.3923
21/10/1997,12.4416
20/10/1997,12.2283
17/10/1997,12.0818
16/10/1997,12.2234
15/10/1997,12.3576
14/10/1997,12.416
13/10/1997,12.3881
10/10/1997,12.3737
09/10/1997,12.4203
08/10/1997,12.4615
07/10/1997,12.5803
06/10/1997,12.4468
03/10/1997,12.3488
02/10/1997,12.2905
01/10/1997,12.2259
30/09/1997,12.1207
29/09/1997,12.1983
26/09/1997,12.1011
25/09/1997,11.981
24/09/1997,12.0651
23/09/1997,12.1601
22/09/1997,12.1742
19/09/1997,12.109
18/09/1997,12.068
17/09/1997,12.0133
16/09/1997,12.0389
15/09/1997,11.7094
12/09/1997,11.7497
11/09/1997,11.5967
10/09/1997,11.6785
09/09/1997,11.8639
08/09/1997,11.8308
05/09/1997,11.804
04/09/1997,11.8271
03/09/1997,11.788
02/09/1997,11.7792
01/09/1997,11.4222
29/08/1997,11.4222
28/08/1997,11.4758
27/08/1997,11.604
26/08/1997,11.5885
25/08/1997,11.666
22/08/1997,11.709
21/08/1997,11.7274
20/08/1997,11.9087
19/08/1997,11.7396
18/08/1997,11.5699
15/08/1997,11.4136
14/08/1997,11.7169
13/08/1997,11.5973
12/08/1997,11.5493
11/08/1997,11.6237
08/08/1997,11.6687
07/08/1997,11.8893
06/08/1997,12.0035
05/08/1997,11.9041
04/08/1997,11.8779
01/08/1997,11.8384
31/07/1997,11.9277
30/07/1997,11.9028
29/07/1997,11.7778
28/07/1997,11.6992
25/07/1997,11.7287
24/07/1997,11.7476
23/07/1997,11.7009
22/07/1997,11.6686
21/07/1997,11.4057
18/07/1997,11.4352
17/07/1997,11.6389
16/07/1997,11.7011
15/07/1997,11.5658
14/07/1997,11.4736
11/07/1997,11.451
10/07/1997,11.4147
09/07/1997,11.3368
08/07/1997,11.4768
07/07/1997,11.395
04/07/1997,11.4539
03/07/1997,11.4539
02/07/1997,11.2929
01/07/1997,11.1305
30/06/1997,11.0163
27/06/1997,11.0264
26/06/1997,10.979
25/06/1997,11.045
24/06/1997,11.1363
23/06/1997,10.9161
20/06/1997,16.7408
19/06/1997,16.7276
18/06/1997,16.5613
17/06/1997,16.6611
16/06/1997,16.6542
13/06/1997,16.6314
12/06/1997,16.4492
11/06/1997,16.192
10/06/1997,16.1116
09/06/1997,16.0766
06/06/1997,15.9853
05/06/1997,15.713
04/06/1997,15.6512
03/06/1997,15.7512
02/06/1997,15.7676
30/05/1997,15.8008
29/05/1997,15.7226
28/05/1997,15.7785
27/05/1997,15.7987
26/05/1997,15.7489
23/05/1997,15.7489
22/05/1997,15.5378
21/05/1997,15.6064
20/05/1997,15.6493
19/05/1997,15.4943
16/05/1997,15.4252
15/05/1997,15.647
14/05/1997,15.5652
13/05/1997,20.2789
12/05/1997,20.3891
09/05/1997,20.0766
08/05/1997,19.9665
07/05/1997,19.8536
06/05/1997,20.1491
05/05/1997,20.2095
02/05/1997,19.7891
01/05/1997,19.4374
30/04/1997,19.506
29/04/1997,19.3219
28/04/1997,18.8087
25/04/1997,18.6245
24/04/1997,18.769
23/04/1997,18.8333
22/04/1997,18.8642
21/04/1997,18.5191
18/04/1997,18.6643
17/04/1997,18.553
16/04/1997,18.6064
15/04/1997,18.3933
14/04/1997,18.0733
11/04/1997,17.9155
10/04/1997,18.4176
09/04/1997,18.4725
08/04/1997,18.6065
07/04/1997,18.5093
04/04/1997,18.4115
03/04/1997,18.2358
02/04/1997,18.2298
01/04/1997,18.4619
31/03/1997,18.3753
28/03/1997,18.8093
27/03/1997,18.8003
26/03/1997,19.2991
25/03/1997,19.3324
24/03/1997,19.4301
21/03/1997,19.2267
20/03/1997,19.2419
19/03/1997,19.5396
18/03/1997,19.6337
17/03/1997,19.9691
14/03/1997,19.932
13/03/1997,21.0473
12/03/1997,21.4366
11/03/1997,21.6253
10/03/1997,21.6861
07/03/1997,21.4658
06/03/1997,21.2949
05/03/1997,21.3864
04/03/1997,21.092
03/03/1997,21.2082
28/02/1997,21.0885
27/02/1997,21.2014
26/02/1997,21.4843
25/02/1997,21.6555
24/02/1997,21.607
21/02/1997,21.38
20/02/1997,21.4075
19/02/1997,21.6659
18/02/1997,21.7672
17/02/1997,21.559
14/02/1997,21.559
13/02/1997,21.648
12/02/1997,21.4067
11/02/1997,21.056
10/02/1997,20.9451
07/02/1997,21.0552
06/02/1997,20.8109
05/02/1997,20.761
04/02/1997,21.0539
03/02/1997,20.9867
31/01/1997,20.9715
30/01/1997,20.9181
29/01/1997,20.6331
28/01/1997,20.446
27/01/1997,20.4472
24/01/1997,20.5947
23/01/1997,20.7742
22/01/1997,21.0058
21/01/1997,20.915
20/01/1997,20.7542
17/01/1997,20.7403
16/01/1997,20.5688
15/01/1997,20.5006
14/01/1997,20.545
13/01/1997,20.2952
10/01/1997,20.2949
09/01/1997,20.1707
08/01/1997,19.9986
07/01/1997,20.1274
06/01/1997,19.9783
03/01/1997,19.9884
02/01/1997,19.6936
01/01/1997,19.7933
31/12/1996,19.7958
30/12/1996,20.1461
27/12/1996,20.2152
26/12/1996,20.1888
25/12/1996,20.0609
24/12/1996,20.0609
23/12/1996,19.9511
20/12/1996,19.9612
19/12/1996,19.8784
18/12/1996,19.4315
17/12/1996,19.2867
16/12/1996,19.1512
13/12/1996,19.3422
12/12/1996,19.3536
11/12/1996,19.6561
10/12/1996,19.8375
09/12/1996,19.8808
06/12/1996,19.6158
05/12/1996,19.7425
04/12/1996,19.7616
03/12/1996,19.8372
02/12/1996,20.0581
29/11/1996,20.0703
28/11/1996,20.0167
27/11/1996,20.0167
26/11/1996,20.0425
25/11/1996,20.0466
22/11/1996,19.88
21/11/1996,19.7218
20/11/1996,19.7536
19/11/1996,19.7069
18/11/1996,19.5782
15/11/1996,19.5741
14/11/1996,19.505
13/11/1996,20.4248
12/11/1996,20.3809
11/11/1996,20.4455
08/11/1996,20.4161
07/11/1996,20.3276
06/11/1996,20.2421
05/11/1996,19.9502
04/11/1996,19.7432
01/11/1996,19.6605
31/10/1996,19.7023
30/10/1996,19.5802
29/10/1996,19.597
28/10/1996,19.4785
25/10/1996,19.5807
24/10/1996,19.6191
23/10/1996,19.7584
22/10/1996,19.7389
21/10/1996,19.8305
18/10/1996,19.8576
17/10/1996,19.7505
16/10/1996,19.6785
15/10/1996,19.6271
14/10/1996,19.6569
11/10/1996,19.5765
10/10/1996,19.4076
09/10/1996,19.4671
08/10/1996,19.576
07/10/1996,19.6515
04/10/1996,19.6451
03/10/1996,19.4021
02/10/1996,19.4365
01/10/1996,19.2985
30/09/1996,19.2449
27/09/1996,19.1999
26/09/1996,19.206
25/09/1996,19.1976
24/09/1996,19.0934
23/09/1996,19.1191
20/09/1996,19.1325
19/09/1996,19.0179
18/09/1996,18.9733
17/09/1996,19.0147
16/09/1996,19.0432
13/09/1996,18.939
12/09/1996,18.6889
11/09/1996,18.5795
10/09/1996,18.4848
09/09/1996,18.4855
06/09/1996,18.2604
05/09/1996,18.0715
04/09/1996,18.2427
03/09/1996,18.2179
02/09/1996,18.142
30/08/1996,18.142
29/08/1996,18.2917
28/08/1996,18.4976
27/08/1996,18.5418
26/08/1996,18.4721
23/08/1996,18.6065
22/08/1996,18.7285
21/08/1996,18.5719
20/08/1996,18.59
19/08/1996,18.6148
16/08/1996,18.5586
15/08/1996,18.4844
14/08/1996,18.5027
13/08/1996,19.3974
12/08/1996,19.5611
09/08/1996,19.4533
08/08/1996,19.4677
07/08/1996,19.5138
06/08/1996,19.4615
05/08/1996,19.3983
02/08/1996,19.4647
01/08/1996,19.0983
31/07/1996,18.8025
30/07/1996,18.6647
29/07/1996,18.5369
26/07/1996,18.6819
25/07/1996,18.5435
24/07/1996,18.4107
23/07/1996,18.4171
22/07/1996,18.6198
19/07/1996,18.7655
18/07/1996,18.9074
17/07/1996,18.6286
16/07/1996,18.4611
15/07/1996,18.5031
12/07/1996,18.9847
11/07/1996,18.9694
10/07/1996,19.2746
09/07/1996,19.2361
08/07/1996,19.1712
05/07/1996,19.316
04/07/1996,19.7555
03/07/1996,19.7555
02/07/1996,19.7911
01/07/1996,19.8578
28/06/1996,19.7028
27/06/1996,19.6419
26/06/1996,19.5197
25/06/1996,19.6399
24/06/1996,19.6495
21/06/1996,19.5905
20/06/1996,19.4512
19/06/1996,19.4472
18/06/1996,19.4502
17/06/1996,19.5422
14/06/1996,19.5467
13/06/1996,19.6035
12/06/1996,19.6404
11/06/1996,19.7044
10/06/1996,19.7236
07/06/1996,19.7678
06/06/1996,19.7614
05/06/1996,19.9244
04/06/1996,19.7503
03/06/1996,19.6009
31/05/1996,19.6432
30/05/1996,19.7202
29/05/1996,19.6095
28/05/1996,19.7256
27/05/1996,19.9099
24/05/1996,19.9099
23/05/1996,19.7528
22/05/1996,19.8236
21/05/1996,19.6582
20/05/1996,19.672
17/05/1996,19.5279
16/05/1996,19.4095
15/05/1996,19.4262
14/05/1996,19.773
13/05/1996,19.2233
10/05/1996,18.9496
09/05/1996,18.7563
08/05/1996,18.7369
07/05/1996,18.5477
06/05/1996,18.6218
03/05/1996,18.6456
02/05/1996,18.6841
01/05/1996,19.0597
30/04/1996,19.0477
29/04/1996,19.0162
26/04/1996,18.9978
25/04/1996,18.9796
24/04/1996,18.9011
23/04/1996,18.9454
22/04/1996,18.7344
19/04/1996,18.6522
18/04/1996,18.61
17/04/1996,18.5513
16/04/1996,18.6203
15/04/1996,18.5497
12/04/1996,18.4011
11/04/1996,18.2428
10/04/1996,18.3099
09/04/1996,18.5608
08/04/1996,18.6067
05/04/1996,18.9276
04/04/1996,18.9281
03/04/1996,18.9329
02/04/1996,18.902
01/04/1996,18.8572
29/03/1996,18.7657
28/03/1996,18.8851
27/03/1996,18.8833
26/03/1996,18.8809
25/03/1996,18.7992
22/03/1996,18.4319
21/03/1996,18.3719
20/03/1996,18.3831
19/03/1996,18.5166
18/03/1996,18.7355
15/03/1996,18.4097
14/03/1996,18.5491
13/03/1996,18.273
12/03/1996,18.2312
11/03/1996,18.4041
08/03/1996,18.2118
07/03/1996,18.791
06/03/1996,18.7436
05/03/1996,18.8526
04/03/1996,18.7099
01/03/1996,18.5248
29/02/1996,18.4115
28/02/1996,18.5357
27/02/1996,18.6053
26/02/1996,18.6979
23/02/1996,18.9457
22/02/1996,18.9394
21/02/1996,18.6301
20/02/1996,18.4159
19/02/1996,18.6266
16/02/1996,18.6266
15/02/1996,18.7226
14/02/1996,18.845
13/02/1996,18.9867
12/02/1996,19.0137
09/02/1996,18.8677
08/02/1996,18.8591
07/02/1996,18.6826
06/02/1996,18.5809
05/02/1996,18.44
02/02/1996,18.2793
01/02/1996,18.3546
31/01/1996,18.2845
30/01/1996,18.1135
29/01/1996,17.944
26/01/1996,17.8706
25/01/1996,17.745
24/01/1996,17.8293
23/01/1996,17.6227
22/01/1996,17.6402
19/01/1996,17.5951
18/01/1996,17.4918
17/01/1996,17.4381
16/01/1996,17.4976
15/01/1996,17.2499
12/01/1996,17.3072
11/01/1996,17.3325
10/01/1996,17.2114
09/01/1996,17.5269
08/01/1996,17.786
05/01/1996,17.7357
04/01/1996,17.7617
03/01/1996,17.8658
02/01/1996,17.8488
01/01/1996,17.7108
29/12/1995,17.709
28/12/1995,17.6569
27/12/1995,17.6635
26/12/1995,17.6582
25/12/1995,17.5909
22/12/1995,17.5909
21/12/1995,17.5481
20/12/1995,17.415
19/12/1995,17.5802
18/12/1995,17.4435
15/12/1995,17.7184
14/12/1995,17.7345
13/12/1995,17.8619
12/12/1995,17.7761
11/12/1995,17.7971
08/12/1995,17.7376
07/12/1995,17.7487
06/12/1995,17.8642
05/12/1995,17.7924
04/12/1995,17.6875
01/12/1995,17.4944
30/11/1995,17.448
29/11/1995,17.5149
28/11/1995,17.4301
27/11/1995,17.2842
24/11/1995,17.2465
23/11/1995,17.2014
22/11/1995,17.2014
21/11/1995,17.254
20/11/1995,17.1569
17/11/1995,17.2125
16/11/1995,17.1365
15/11/1995,17.0372
14/11/1995,16.9012
13/11/1995,17.1531
10/11/1995,17.1653
09/11/1995,17.1809
08/11/1995,17.136
07/11/1995,16.9799
06/11/1995,17.0419
03/11/1995,17.103
02/11/1995,17.0899
01/11/1995,16.9305
31/10/1995,16.8517
30/10/1995,16.9024
27/10/1995,16.7995
26/10/1995,16.7132
25/10/1995,16.8769
24/10/1995,16.9948
23/10/1995,16.952
20/10/1995,17.0215
19/10/1995,17.1138
18/10/1995,17.0208
17/10/1995,17.0017
16/10/1995,16.8931
13/10/1995,16.9356
12/10/1995,16.8951
11/10/1995,16.7897
10/10/1995,16.7334
09/10/1995,16.747
06/10/1995,16.8663
05/10/1995,16.8701
04/10/1995,16.8365
03/10/1995,16.8661
02/10/1995,16.8481
29/09/1995,16.9237
28/09/1995,16.8807
27/09/1995,16.7413
26/09/1995,16.7541
25/09/1995,16.7657
22/09/1995,16.7698
21/09/1995,16.7813
20/09/1995,16.8894
19/09/1995,16.8154
18/09/1995,16.7683
15/09/1995,16.785
14/09/1995,16.7946
13/09/1995,16.6497
12/09/1995,16.571
11/09/1995,16.5054
08/09/1995,16.467
07/09/1995,16.3878
06/09/1995,16.3855
05/09/1995,16.3653
04/09/1995,16.212
01/09/1995,16.212
31/08/1995,16.1554
30/08/1995,16.1263
29/08/1995,16.0766
28/08/1995,16.0584
25/08/1995,16.0886
24/08/1995,16.0162
23/08/1995,16.0046
22/08/1995,16.0729
21/08/1995,16.0325
18/08/1995,16.0641
17/08/1995,16.0554
16/08/1995,16.0855
15/08/1995,16.0363
14/08/1995,16.0339
11/08/1995,16.8992
10/08/1995,16.9705
09/08/1995,17.0393
08/08/1995,17.06
07/08/1995,17.049
04/08/1995,17.0288
03/08/1995,17.0231
02/08/1995,17.0246
01/08/1995,17.0502
31/07/1995,17.1259
28/07/1995,17.1524
27/07/1995,17.1918
26/07/1995,17.0608
25/07/1995,17.0453
24/07/1995,16.9097
21/07/1995,16.8183
20/07/1995,16.8159
19/07/1995,16.7381
18/07/1995,16.9653
17/07/1995,17.0918
14/07/1995,17.0062
13/07/1995,17.0399
12/07/1995,17.0365
11/07/1995,16.851
10/07/1995,16.9242
07/07/1995,16.9102
06/07/1995,16.8389
05/07/1995,16.6343
04/07/1995,16.6292
03/07/1995,16.6292
30/06/1995,16.5028
29/06/1995,16.4762
28/06/1995,16.5022
27/06/1995,16.4338
26/06/1995,16.4853
23/06/1995,16.6543
22/06/1995,16.6955
21/06/1995,16.4807
20/06/1995,16.511
19/06/1995,16.5183
16/06/1995,16.355
15/06/1995,16.2729
14/06/1995,16.2518
13/06/1995,16.2423
12/06/1995,16.0857
09/06/1995,15.9966
08/06/1995,16.1302
07/06/1995,16.1537
06/06/1995,16.2271
05/06/1995,16.2286
02/06/1995,16.135
01/06/1995,16.1649
31/05/1995,16.1457
30/05/1995,15.8363
29/05/1995,15.8385
26/05/1995,15.8385
25/05/1995,15.9879
24/05/1995,15.9801
23/05/1995,15.9471
22/05/1995,15.7979
19/05/1995,15.6634
18/05/1995,15.6752
17/05/1995,15.9057
16/05/1995,15.9283
15/05/1995,15.9161
12/05/1995,15.8556
11/05/1995,15.8196
10/05/1995,15.7938
09/05/1995,15.7672
08/05/1995,15.7889
05/05/1995,15.6776
04/05/1995,15.6802
03/05/1995,15.6689
02/05/1995,15.5007
01/05/1995,15.4911
28/04/1995,15.5106
27/04/1995,15.4642
26/04/1995,16.5448
25/04/1995,16.5355
24/04/1995,16.5627
21/04/1995,16.4243
20/04/1995,16.3244
19/04/1995,16.3215
18/04/1995,16.346
17/04/1995,16.3332
14/04/1995,16.4416
13/04/1995,16.4414
12/04/1995,16.7612
11/04/1995,16.7087
10/04/1995,16.7617
07/04/1995,16.7559
06/04/1995,16.8381
05/04/1995,16.8103
04/04/1995,16.7932
03/04/1995,16.7082
31/03/1995,16.6278
30/03/1995,16.6889
29/03/1995,16.7567
28/03/1995,16.7196
27/03/1995,16.7694
24/03/1995,16.6243
23/03/1995,16.4577
22/03/1995,16.4696
21/03/1995,16.4767
20/03/1995,16.5124
17/03/1995,16.5436
16/03/1995,16.5383
15/03/1995,16.4219
14/03/1995,16.4626
13/03/1995,16.3302
10/03/1995,16.5632
09/03/1995,16.3463
08/03/1995,16.3449
07/03/1995,16.3029
06/03/1995,16.4202
03/03/1995,16.4093
02/03/1995,17.3006
01/03/1995,17.3191
28/02/1995,17.3803
27/02/1995,17.2527
24/02/1995,17.406
23/02/1995,17.3627
22/02/1995,17.2971
21/02/1995,17.214
20/02/1995,17.1866
17/02/1995,17.1866
16/02/1995,17.3025
15/02/1995,17.2621
14/02/1995,17.1912
13/02/1995,17.1592
10/02/1995,17.1524
09/02/1995,17.107
08/02/1995,17.1408
07/02/1995,17.1077
06/02/1995,17.1158
03/02/1995,17.0345
02/02/1995,16.8255
01/02/1995,16.7408
31/01/1995,16.7406
30/01/1995,16.6727
27/01/1995,16.7396
26/01/1995,16.6649
25/01/1995,16.6336
24/01/1995,16.5819
23/01/1995,16.6806
20/01/1995,16.6437
19/01/1995,16.7278
18/01/1995,16.9509
17/01/1995,16.9547
16/01/1995,16.9338
13/01/1995,16.8107
12/01/1995,16.6545
11/01/1995,16.6552
10/01/1995,16.6559
09/01/1995,16.6253
06/01/1995,16.6198
05/01/1995,16.6071
04/01/1995,16.6106
03/01/1995,16.558
02/01/1995,16.5636
30/12/1994,16.5642
29/12/1994,16.6323
28/12/1994,16.6215
27/12/1994,16.6795
26/12/1994,16.5997
23/12/1994,16.5997
22/12/1994,16.594
21/12/1994,16.5944
20/12/1994,16.5038
19/12/1994,16.533
16/12/1994,16.5651
15/12/1994,16.4401
14/12/1994,16.4268
13/12/1994,16.2527
12/12/1994,16.2282
09/12/1994,16.1376
08/12/1994,16.083
07/12/1994,16.2917
06/12/1994,16.3596
05/12/1994,16.3831
02/12/1994,16.3823
01/12/1994,16.2238
30/11/1994,16.3974
29/11/1994,16.4487
28/11/1994,16.4249
25/11/1994,16.3536
24/11/1994,16.268
23/11/1994,16.268
22/11/1994,16.2739
21/11/1994,16.5682
18/11/1994,16.6869
17/11/1994,16.7623
16/11/1994,16.8042
15/11/1994,16.7785
14/11/1994,16.7851
11/11/1994,16.577
10/11/1994,16.6492
09/11/1994,16.687
08/11/1994,16.6955
07/11/1994,16.5817
04/11/1994,16.5278
03/11/1994,16.7313
02/11/1994,18.2323
01/11/1994,18.3073
31/10/1994,18.4609
28/10/1994,18.5164
27/10/1994,18.2069
26/10/1994,18.0706
25/10/1994,18.028
