Date,BEst P/E Ratio,price,Returns,transformed,cumret_best,pe_signal
2017-03-08,30.0695,507.54,-0.025423403356503615,0.10154051483340731,166.1075227077264,-1.0
2017-03-09,29.3328,510.54,0.005910864168341412,0.09727302112140025,164.5345972868272,-1.0
2017-03-10,29.6276,510.145,-0.0007736906021076351,0.09898071373209617,164.73926521868037,-1.0
2017-03-13,29.6127,510.365,0.00043124993874288364,0.09889440226703726,164.62509642677196,-1.0
2017-03-14,29.6272,504.73,-0.011041117631498953,0.09897839664578587,167.54685324466666,-1.0
2017-03-15,29.2853,515.23,0.020803201711806274,0.09699786712205136,161.98102208925883,-1.0
2017-03-16,30.0065,512.24,-0.005803233507365668,0.10117557373953402,163.50135913494114,-1.0
2017-03-17,29.7954,511.817,-0.0008257847883804681,0.09995273143926975,163.71895454903233,-1.0
2017-03-20,29.7323,511.18,-0.0012445854670712908,0.0995872110738189,164.0471753272553,-1.0
2017-03-21,29.7364,507.58,-0.0070425290504323446,0.09961096120849955,165.90673523018208,-1.0
2017-03-22,29.5068,507.05,-0.0010441703770833755,0.09828095366638359,166.18438716617638,-1.0
2017-03-23,29.4913,505.24,-0.003569667685632605,0.09819116657185924,167.13457697146345,-1.0
2017-03-24,29.3719,502.92,-0.0045918771277017045,0.09749951630823274,168.36122612547695,-1.0
2017-03-27,29.3145,500.872,-0.004072218245446568,0.09716701442270376,169.45405160687548,-1.0
2017-03-28,29.2703,507.32,0.012873548531361356,0.09691097638541486,165.98522179654242,-1.0
2017-03-29,29.7863,513.51,0.01220137191516213,0.09990001772571029,162.73983718146593,-1.0
2017-03-30,30.1939,515.92,0.00469319000603674,0.10226112867591261,161.50674920341817,-1.0
2017-03-31,30.1851,514.013,-0.003696309505349493,0.10221015277708587,162.4733590862118,-1.0
2017-04-03,30.1606,513.13,-0.0017178553849805933,0.10206823124057961,162.92425035953198,-1.0
2017-04-04,30.2155,516.78,0.007113207179467063,0.10238625133666916,161.05401569421858,-1.0
2017-04-05,30.5974,515.04,-0.0033670033670033517,0.10459848949143431,161.93298544403078,-1.0
2017-04-06,30.5394,519.14,0.007960546753650322,0.10426251197643986,159.84785566708038,-1.0
2017-04-07,30.8219,517.13,-0.0038717879570058233,0.10589895418309384,160.85393146530595,-1.0
2017-04-10,30.6806,521.125,0.00772533018776711,0.10508044344397806,158.83874871395932,-1.0
2017-04-11,31.0127,520.68,-0.0008539218037899587,0.10700420435311006,159.05977676515187,-1.0
2017-04-12,30.9718,518.9,-0.003418606437735172,0.10676728227788122,159.9454001857594,-1.0
2017-04-13,30.9475,509.4,-0.0183079591443438,0.10662651928453012,164.70446995212043,-1.0
2017-04-17,30.56,510.38,0.0019238319591676767,0.10438184192142066,164.195223033092,-1.0
2017-04-18,30.6411,505.94,-0.008699400446726013,0.1048516311708353,166.49356307436895,-1.0
2017-04-19,30.5065,498.72,-0.014270466853777086,0.10407193162741717,170.29655063296673,-1.0
2017-04-20,30.4302,500.67,0.003910009624638944,0.10362994741372618,169.2396885184851,-1.0
2017-04-21,30.5488,498.53,-0.004274272474883767,0.10431696350473207,170.39049230826592,-1.0
2017-04-24,30.8236,501.227,0.00540990512105588,0.10590880179991263,168.92770539924263,-1.0
2017-04-25,31.1688,505.936,0.009394944805447336,0.1079084472857072,166.40114445036113,-1.0
2017-04-26,31.2746,503.908,-0.004008412131178529,0.10852131661478324,167.46899002953577,-1.0
2017-04-27,31.6836,498.309,-0.011111155210871804,0.11089053736707165,170.44087949184905,-1.0
2017-04-28,31.4138,498.947,0.0012803300763180037,0.10932766265076992,170.09462589996974,-1.0
2017-05-01,31.1722,497.836,-0.0022266894078930566,0.1079281425193448,170.69604274259004,-1.0
2017-05-02,30.8295,495.369,-0.004955447175374994,0.10594297882298968,172.037462682984,-1.0
2017-05-03,30.7022,496.989,0.0032702894206135813,0.10520556610473465,171.1478214467613,-1.0
2017-05-04,30.8057,487.544,-0.01900444476638319,0.10580511218752643,176.3008352429714,-1.0
2017-05-05,30.1962,495.454,0.01622417668969378,0.1022744519221969,171.81808167247948,-1.0
2017-05-08,30.5754,498.949,0.007054136206388506,0.10447104974436747,169.90063990100256,-1.0
2017-05-09,30.7452,494.672,-0.008572018382640323,0.1054546528830926,172.21423314772034,-1.0
2017-05-10,30.5284,499.936,0.010641394701943918,0.10419879210290646,169.31749404930846,-1.0
2017-05-11,30.8256,498.941,-0.001990254752608389,0.10592038723146419,169.85350447180073,-1.0
2017-05-12,31.022,497.352,-0.0031847452905253704,0.10705807660982467,170.71291914929904,-1.0
2017-05-15,30.8404,500.451,0.006230999372677903,0.10600611942494553,169.02610711990397,-1.0
